Rider_Name,Season,Points,Racedays,KMs_Rode,Wins,Top_10s
stijn neirynck,2012.0,135.0,50.0,8393.0,0.0,1.0
stijn neirynck,2011.0,48.0,78.0,12144.0,0.0,0.0
stijn neirynck,2010.0,29.0,66.0,10233.0,0.0,1.0
stijn neirynck,2009.0,25.0,50.0,8336.0,0.0,0.0
stijn neirynck,2008.0,18.0,20.0,3006.0,1.0,3.0
stijn neirynck,2007.0,9.0,33.0,4963.0,0.0,1.0
stijn neirynck,2006.0,7.0,10.0,1546.0,0.0,1.0
stijn neirynck,2005.0,0.0,12.0,1780.0,0.0,0.0
stijn neirynck,2004.0,0.0,8.0,1108.0,0.0,0.0
stijn neirynck,2003.0,27.0,8.0,613.0,0.0,0.0
stijn neirynck,2002.0,5.0,2.0,128.0,0.0,0.0
florian maitre,2022.0,0.0,7.0,1153.0,0.0,0.0
florian maitre,2021.0,20.0,39.0,6270.0,0.0,0.0
florian maitre,2020.0,14.0,25.0,3816.0,0.0,0.0
florian maitre,2019.0,1.0,21.0,3255.0,0.0,0.0
florian maitre,2018.0,8.0,36.0,4806.0,0.0,1.0
florian maitre,2017.0,0.0,22.0,3258.0,0.0,0.0
florian maitre,2016.0,0.0,12.0,1923.0,0.0,0.0
florian maitre,2015.0,0.0,10.0,1450.0,0.0,0.0
florian maitre,2014.0,46.0,20.0,1965.0,0.0,0.0
florian maitre,2013.0,2.0,5.0,390.0,0.0,0.0
jhonatan restrepo,2022.0,54.0,20.0,3018.0,1.0,3.0
jhonatan restrepo,2021.0,242.0,50.0,7570.0,1.0,6.0
jhonatan restrepo,2020.0,175.0,60.0,8870.0,6.0,9.0
jhonatan restrepo,2019.0,167.0,22.0,3453.0,0.0,1.0
jhonatan restrepo,2018.0,171.0,73.0,10799.0,0.0,1.0
jhonatan restrepo,2017.0,263.0,57.0,7955.0,0.0,1.0
jhonatan restrepo,2016.0,78.0,71.0,10105.0,0.0,0.0
jhonatan restrepo,2015.0,51.0,12.0,1266.0,1.0,1.0
jan barta,2022.0,0.0,8.0,1352.0,0.0,0.0
jan barta,2021.0,49.0,54.0,7806.0,2.0,3.0
jan barta,2020.0,11.0,22.0,2743.0,0.0,1.0
jan barta,2019.0,197.0,71.0,10021.0,3.0,7.0
jan barta,2018.0,119.0,66.0,8858.0,0.0,3.0
jan barta,2017.0,187.0,73.0,11187.0,1.0,3.0
jan barta,2016.0,157.0,65.0,10564.0,0.0,2.0
jan barta,2015.0,429.0,71.0,11229.0,1.0,6.0
jan barta,2014.0,367.0,73.0,12237.0,1.0,5.0
jan barta,2013.0,464.0,79.0,12125.0,4.0,7.0
jan barta,2012.0,423.0,75.0,11423.0,4.0,5.0
jan barta,2011.0,145.0,63.0,9388.0,0.0,3.0
jan barta,2010.0,23.0,62.0,9087.0,0.0,4.0
jan barta,2009.0,84.0,20.0,3202.0,1.0,3.0
jan barta,2008.0,16.0,19.0,2965.0,0.0,1.0
jan barta,2007.0,8.0,9.0,1626.0,0.0,2.0
jan barta,2006.0,63.0,39.0,5761.0,0.0,0.0
jan barta,2005.0,0.0,11.0,1512.0,0.0,0.0
jan barta,2004.0,0.0,17.0,2434.0,0.0,0.0
jan barta,2003.0,0.0,8.0,1136.0,0.0,0.0
filippo savini,2013.0,0.0,12.0,1629.0,0.0,0.0
filippo savini,2012.0,5.0,21.0,3353.0,0.0,0.0
filippo savini,2011.0,20.0,53.0,8020.0,1.0,1.0
filippo savini,2010.0,15.0,18.0,2804.0,0.0,1.0
filippo savini,2009.0,60.0,52.0,8073.0,0.0,0.0
filippo savini,2008.0,67.0,55.0,8237.0,2.0,2.0
filippo savini,2007.0,0.0,52.0,8288.0,0.0,0.0
filippo savini,2006.0,9.0,10.0,1345.0,0.0,1.0
filippo savini,2004.0,0.0,3.0,463.0,0.0,0.0
michael blanchy,2010.0,0.0,1.0,160.0,0.0,0.0
michael blanchy,2009.0,26.0,14.0,1858.0,0.0,0.0
michael blanchy,2008.0,0.0,9.0,1281.0,0.0,0.0
michael blanchy,2007.0,76.0,36.0,5704.0,1.0,2.0
michael blanchy,2006.0,33.0,50.0,7334.0,1.0,2.0
michael blanchy,2005.0,106.0,43.0,6180.0,1.0,3.0
michael blanchy,2004.0,9.0,35.0,5792.0,0.0,0.0
michael blanchy,2003.0,9.0,13.0,2076.0,0.0,1.0
michael blanchy,2002.0,22.0,18.0,2845.0,1.0,2.0
james mitri,2022.0,0.0,7.0,1153.0,0.0,0.0
james mitri,2021.0,0.0,24.0,3461.0,0.0,0.0
james mitri,2020.0,10.0,29.0,4656.0,0.0,0.0
james mitri,2019.0,2.0,22.0,3182.0,0.0,0.0
james mitri,2018.0,5.0,42.0,6331.0,0.0,0.0
james mitri,2017.0,0.0,4.0,464.0,0.0,0.0
etienne van empel,2022.0,0.0,5.0,561.0,0.0,0.0
etienne van empel,2021.0,5.0,17.0,2502.0,0.0,0.0
etienne van empel,2020.0,26.0,43.0,6617.0,0.0,0.0
etienne van empel,2019.0,150.0,52.0,7227.0,0.0,4.0
etienne van empel,2018.0,15.0,52.0,8182.0,0.0,0.0
etienne van empel,2017.0,38.0,61.0,9312.0,0.0,0.0
etienne van empel,2016.0,16.0,56.0,8885.0,0.0,0.0
etienne van empel,2015.0,5.0,55.0,8933.0,0.0,0.0
etienne van empel,2014.0,0.0,35.0,5560.0,0.0,0.0
etienne van empel,2013.0,8.0,31.0,4546.0,0.0,0.0
etienne van empel,2012.0,22.0,14.0,1389.0,0.0,0.0
etienne van empel,2011.0,16.0,7.0,608.0,0.0,0.0
bakhtiyar kozhatayev,2018.0,21.0,51.0,8267.0,0.0,0.0
bakhtiyar kozhatayev,2017.0,112.0,74.0,11147.0,0.0,0.0
bakhtiyar kozhatayev,2016.0,75.0,67.0,10146.0,0.0,0.0
bakhtiyar kozhatayev,2015.0,102.0,65.0,9864.0,0.0,0.0
bakhtiyar kozhatayev,2014.0,43.0,65.0,8932.0,0.0,2.0
bakhtiyar kozhatayev,2013.0,36.0,47.0,6406.0,0.0,3.0
bakhtiyar kozhatayev,2012.0,18.0,17.0,2088.0,0.0,1.0
bakhtiyar kozhatayev,2011.0,0.0,12.0,1422.0,0.0,0.0
youcef reguigui,2022.0,0.0,1.0,124.0,0.0,0.0
youcef reguigui,2021.0,43.0,13.0,1629.0,0.0,2.0
youcef reguigui,2020.0,175.0,17.0,2391.0,1.0,5.0
youcef reguigui,2019.0,540.0,70.0,8184.0,5.0,22.0
youcef reguigui,2018.0,179.0,56.0,7768.0,11.0,20.0
youcef reguigui,2017.0,76.0,63.0,9151.0,1.0,2.0
youcef reguigui,2016.0,93.0,68.0,9726.0,0.0,1.0
youcef reguigui,2015.0,270.0,87.0,13694.0,2.0,3.0
youcef reguigui,2014.0,52.0,66.0,9231.0,1.0,3.0
youcef reguigui,2013.0,32.0,41.0,6212.0,1.0,3.0
youcef reguigui,2012.0,36.0,19.0,2492.0,1.0,5.0
youcef reguigui,2011.0,96.0,30.0,3926.0,3.0,10.0
youcef reguigui,2010.0,0.0,5.0,713.0,0.0,0.0
youcef reguigui,2009.0,0.0,5.0,414.0,0.0,0.0
youcef reguigui,2008.0,0.0,1.0,136.0,0.0,0.0
marco haller,2022.0,38.0,17.0,2909.0,0.0,0.0
marco haller,2021.0,216.0,53.0,8726.0,0.0,2.0
marco haller,2020.0,118.0,49.0,7992.0,0.0,0.0
marco haller,2019.0,279.0,89.0,14789.0,0.0,0.0
marco haller,2018.0,55.0,27.0,4139.0,0.0,1.0
marco haller,2017.0,107.0,90.0,14197.0,0.0,0.0
marco haller,2016.0,111.0,87.0,14598.0,0.0,0.0
marco haller,2015.0,285.0,75.0,12422.0,2.0,5.0
marco haller,2014.0,111.0,87.0,13535.0,1.0,4.0
marco haller,2013.0,107.0,77.0,12043.0,0.0,1.0
marco haller,2012.0,82.0,71.0,11325.0,1.0,2.0
marco haller,2011.0,38.0,34.0,5058.0,0.0,1.0
marco haller,2010.0,0.0,12.0,1840.0,0.0,0.0
marco haller,2009.0,201.0,16.0,1662.0,1.0,6.0
marco haller,2008.0,30.0,14.0,1446.0,1.0,1.0
alexander wetterhall,2017.0,16.0,26.0,4262.0,0.0,2.0
alexander wetterhall,2016.0,22.0,34.0,4943.0,1.0,1.0
alexander wetterhall,2015.0,25.0,30.0,5066.0,0.0,3.0
alexander wetterhall,2014.0,17.0,23.0,3752.0,0.0,2.0
alexander wetterhall,2013.0,90.0,63.0,9393.0,1.0,1.0
alexander wetterhall,2012.0,56.0,43.0,5902.0,0.0,2.0
alexander wetterhall,2011.0,42.0,74.0,10360.0,0.0,3.0
alexander wetterhall,2010.0,49.0,41.0,6629.0,2.0,2.0
alexander wetterhall,2009.0,24.0,15.0,2243.0,1.0,1.0
alexander wetterhall,2008.0,0.0,11.0,1872.0,0.0,0.0
alexander wetterhall,2007.0,0.0,1.0,187.0,0.0,0.0
leonardo basso,2022.0,25.0,22.0,3563.0,0.0,0.0
leonardo basso,2021.0,25.0,46.0,7173.0,0.0,0.0
leonardo basso,2020.0,16.0,26.0,3555.0,0.0,0.0
leonardo basso,2019.0,40.0,55.0,8100.0,0.0,0.0
leonardo basso,2018.0,188.0,59.0,8658.0,0.0,0.0
leonardo basso,2017.0,2.0,9.0,1278.0,0.0,0.0
leonardo basso,2016.0,0.0,2.0,238.0,0.0,0.0
leonardo basso,2015.0,57.0,34.0,5297.0,0.0,1.0
leonardo basso,2014.0,0.0,2.0,350.0,0.0,0.0
leonardo basso,2013.0,0.0,7.0,914.0,0.0,0.0
leonardo basso,2012.0,0.0,1.0,171.0,0.0,0.0
leonardo basso,2011.0,36.0,13.0,1416.0,0.0,0.0
leonardo basso,2010.0,14.0,1.0,0.0,0.0,0.0
antonio santoro,2020.0,0.0,16.0,2285.0,0.0,0.0
antonio santoro,2019.0,6.0,49.0,6408.0,0.0,0.0
antonio santoro,2018.0,145.0,50.0,7095.0,0.0,2.0
antonio santoro,2017.0,39.0,35.0,4774.0,0.0,0.0
antonio santoro,2016.0,78.0,48.0,6887.0,0.0,0.0
antonio santoro,2015.0,24.0,41.0,6150.0,0.0,0.0
antonio santoro,2014.0,41.0,35.0,4988.0,0.0,0.0
antonio santoro,2013.0,14.0,47.0,7357.0,0.0,0.0
antonio santoro,2012.0,10.0,33.0,5213.0,0.0,0.0
antonio santoro,2011.0,77.0,75.0,11535.0,0.0,0.0
antonio santoro,2010.0,18.0,32.0,4289.0,0.0,2.0
antonio santoro,2009.0,9.0,17.0,2468.0,0.0,0.0
antonio santoro,2008.0,0.0,5.0,755.0,0.0,0.0
antonio santoro,2007.0,110.0,11.0,1135.0,1.0,1.0
antonio santoro,2006.0,16.0,10.0,939.0,0.0,0.0
gijs van hoecke,2022.0,15.0,18.0,3246.0,0.0,0.0
gijs van hoecke,2021.0,92.0,52.0,9043.0,0.0,0.0
gijs van hoecke,2020.0,30.0,35.0,5649.0,0.0,0.0
gijs van hoecke,2019.0,101.0,73.0,11707.0,0.0,0.0
gijs van hoecke,2018.0,97.0,81.0,13118.0,0.0,0.0
gijs van hoecke,2017.0,52.0,78.0,13023.0,0.0,0.0
gijs van hoecke,2016.0,179.0,70.0,10749.0,0.0,0.0
gijs van hoecke,2015.0,60.0,75.0,12617.0,0.0,0.0
gijs van hoecke,2014.0,33.0,58.0,9520.0,1.0,1.0
gijs van hoecke,2013.0,92.0,66.0,10846.0,0.0,1.0
gijs van hoecke,2012.0,51.0,43.0,7212.0,0.0,1.0
gijs van hoecke,2011.0,10.0,27.0,4314.0,0.0,1.0
gijs van hoecke,2010.0,0.0,8.0,1276.0,0.0,0.0
gijs van hoecke,2009.0,257.0,16.0,1782.0,1.0,5.0
gijs van hoecke,2008.0,25.0,10.0,1010.0,0.0,0.0
massimo graziato,2016.0,8.0,54.0,7559.0,0.0,0.0
massimo graziato,2015.0,3.0,37.0,4900.0,0.0,0.0
massimo graziato,2013.0,104.0,89.0,13002.0,0.0,2.0
massimo graziato,2012.0,55.0,47.0,7350.0,0.0,1.0
massimo graziato,2011.0,12.0,36.0,5607.0,1.0,3.0
massimo graziato,2010.0,16.0,24.0,3482.0,1.0,2.0
massimo graziato,2009.0,8.0,13.0,2026.0,0.0,0.0
massimo graziato,2008.0,4.0,8.0,1395.0,0.0,0.0
massimo graziato,2006.0,95.0,5.0,434.0,1.0,2.0
massimo graziato,2005.0,0.0,1.0,0.0,0.0,0.0
roy sentjens,2013.0,20.0,18.0,2778.0,0.0,0.0
roy sentjens,2012.0,42.0,6.0,1149.0,0.0,0.0
roy sentjens,2010.0,106.0,75.0,11969.0,0.0,0.0
roy sentjens,2009.0,285.0,82.0,13227.0,0.0,2.0
roy sentjens,2008.0,167.0,87.0,14369.0,1.0,1.0
roy sentjens,2007.0,328.0,82.0,13390.0,1.0,2.0
roy sentjens,2006.0,238.0,57.0,8980.0,0.0,1.0
roy sentjens,2005.0,278.0,78.0,13109.0,0.0,0.0
roy sentjens,2004.0,291.0,86.0,15018.0,1.0,2.0
roy sentjens,2003.0,223.0,69.0,11457.0,1.0,1.0
roy sentjens,2002.0,83.0,51.0,8767.0,0.0,2.0
roy sentjens,2001.0,78.0,23.0,3363.0,2.0,6.0
roy sentjens,2000.0,12.0,16.0,2321.0,0.0,2.0
roy sentjens,1999.0,0.0,7.0,944.0,0.0,0.0
roy sentjens,1998.0,110.0,2.0,138.0,0.0,1.0
roy sentjens,1997.0,80.0,1.0,122.0,0.0,0.0
john murphy,2019.0,5.0,41.0,5691.0,0.0,0.0
john murphy,2018.0,29.0,46.0,7143.0,1.0,2.0
john murphy,2017.0,104.0,22.0,2803.0,3.0,5.0
john murphy,2016.0,83.0,34.0,4715.0,2.0,4.0
john murphy,2015.0,121.0,55.0,7703.0,4.0,5.0
john murphy,2014.0,23.0,64.0,9925.0,0.0,1.0
john murphy,2013.0,75.0,75.0,11060.0,0.0,3.0
john murphy,2012.0,128.0,5.0,635.0,0.0,2.0
john murphy,2011.0,88.0,68.0,9820.0,0.0,0.0
john murphy,2010.0,32.0,55.0,7206.0,0.0,0.0
john murphy,2009.0,5.0,17.0,2492.0,0.0,0.0
john murphy,2008.0,31.0,28.0,3506.0,1.0,3.0
john murphy,2007.0,0.0,3.0,380.0,0.0,0.0
john murphy,2006.0,0.0,18.0,2485.0,0.0,0.0
john murphy,2005.0,0.0,17.0,2377.0,0.0,0.0
john murphy,2004.0,0.0,9.0,1149.0,0.0,0.0
sergio garcia gonzalez,2022.0,2.0,12.0,2007.0,0.0,0.0
sergio garcia gonzalez,2021.0,0.0,26.0,3854.0,0.0,0.0
sergio garcia gonzalez,2020.0,31.0,18.0,2537.0,0.0,0.0
sergio garcia gonzalez,2019.0,0.0,15.0,1906.0,0.0,0.0
sergio garcia gonzalez,2018.0,0.0,5.0,747.0,0.0,0.0
sergio garcia gonzalez,2017.0,0.0,6.0,477.0,0.0,0.0
albert timmer,2017.0,88.0,73.0,10828.0,0.0,0.0
albert timmer,2016.0,55.0,77.0,11589.0,0.0,0.0
albert timmer,2015.0,50.0,75.0,11722.0,0.0,0.0
albert timmer,2014.0,169.0,100.0,16236.0,0.0,2.0
albert timmer,2013.0,99.0,104.0,16759.0,0.0,0.0
albert timmer,2012.0,30.0,86.0,12612.0,0.0,0.0
albert timmer,2011.0,25.0,91.0,13425.0,0.0,0.0
albert timmer,2010.0,33.0,72.0,11116.0,0.0,0.0
albert timmer,2009.0,52.0,72.0,11495.0,0.0,0.0
albert timmer,2008.0,27.0,62.0,9763.0,0.0,0.0
albert timmer,2007.0,80.0,60.0,9070.0,0.0,0.0
albert timmer,2006.0,23.0,37.0,5276.0,0.0,3.0
albert timmer,2005.0,0.0,16.0,2416.0,0.0,0.0
albert timmer,2004.0,0.0,11.0,1629.0,0.0,0.0
albert timmer,2003.0,16.0,16.0,1284.0,0.0,0.0
chris harper,2022.0,51.0,8.0,1246.0,0.0,0.0
chris harper,2021.0,163.0,38.0,5992.0,0.0,0.0
chris harper,2020.0,44.0,39.0,6145.0,0.0,1.0
chris harper,2019.0,300.0,33.0,3929.0,5.0,9.0
chris harper,2018.0,185.0,39.0,5212.0,1.0,7.0
chris harper,2017.0,74.0,26.0,3234.0,0.0,1.0
chris harper,2016.0,24.0,9.0,1056.0,0.0,0.0
chris harper,2015.0,0.0,2.0,96.0,0.0,0.0
chris harper,2014.0,0.0,2.0,166.0,0.0,0.0
chris harper,2013.0,0.0,1.0,69.0,0.0,0.0
andrea grendene,2011.0,23.0,50.0,7042.0,0.0,1.0
andrea grendene,2010.0,21.0,26.0,3827.0,0.0,1.0
andrea grendene,2009.0,13.0,43.0,6512.0,0.0,1.0
andrea grendene,2008.0,44.0,29.0,4244.0,1.0,3.0
andrea grendene,2007.0,0.0,6.0,658.0,0.0,0.0
andrea grendene,2006.0,1.0,1.0,180.0,0.0,0.0
andrea grendene,2004.0,2.0,1.0,0.0,0.0,0.0
alexis renard,2022.0,17.0,8.0,1213.0,0.0,0.0
alexis renard,2021.0,250.0,53.0,8437.0,0.0,4.0
alexis renard,2020.0,28.0,39.0,6221.0,0.0,0.0
alexis renard,2019.0,0.0,42.0,6230.0,0.0,0.0
alexis renard,2018.0,0.0,11.0,1521.0,0.0,0.0
alexis renard,2017.0,317.0,23.0,1995.0,4.0,7.0
alexis renard,2016.0,20.0,3.0,239.0,1.0,1.0
tiziano dall antonia,2016.0,3.0,34.0,4845.0,0.0,0.0
tiziano dall antonia,2015.0,3.0,43.0,5691.0,0.0,0.0
tiziano dall antonia,2014.0,23.0,31.0,4680.0,0.0,0.0
tiziano dall antonia,2013.0,67.0,82.0,13134.0,0.0,0.0
tiziano dall antonia,2012.0,70.0,67.0,9890.0,0.0,0.0
tiziano dall antonia,2011.0,97.0,61.0,9154.0,0.0,0.0
tiziano dall antonia,2010.0,180.0,63.0,10417.0,0.0,3.0
tiziano dall antonia,2009.0,20.0,36.0,5606.0,0.0,0.0
tiziano dall antonia,2008.0,184.0,51.0,8557.0,0.0,2.0
tiziano dall antonia,2007.0,210.0,52.0,8274.0,0.0,3.0
tiziano dall antonia,2006.0,33.0,18.0,2911.0,0.0,1.0
tiziano dall antonia,2005.0,53.0,10.0,915.0,0.0,3.0
tiziano dall antonia,2004.0,0.0,4.0,385.0,0.0,0.0
tiziano dall antonia,2003.0,0.0,3.0,95.0,0.0,0.0
florent brard,2009.0,35.0,66.0,10026.0,0.0,0.0
florent brard,2008.0,113.0,90.0,14459.0,0.0,0.0
florent brard,2007.0,65.5,53.0,7326.0,0.0,1.0
florent brard,2006.0,35.0,51.0,7938.0,1.0,1.0
florent brard,2005.0,179.0,49.0,7725.0,3.0,3.0
florent brard,2004.0,208.0,83.0,12827.0,2.0,3.0
florent brard,2003.0,95.0,17.0,2702.0,0.0,1.0
florent brard,2002.0,7.0,33.0,4918.0,0.0,0.0
florent brard,2001.0,846.0,87.0,13504.0,5.0,11.0
florent brard,2000.0,71.0,57.0,8867.0,0.0,0.0
florent brard,1999.0,23.0,14.0,1788.0,0.0,0.0
florent brard,1998.0,82.0,3.0,33.0,1.0,2.0
florent brard,1997.0,0.0,1.0,208.0,0.0,0.0
florent brard,1994.0,30.0,1.0,0.0,0.0,1.0
rasmus tiller,2022.0,174.0,12.0,2061.0,0.0,0.0
rasmus tiller,2021.0,496.0,46.0,8079.0,1.0,4.0
rasmus tiller,2020.0,34.0,36.0,5621.0,0.0,0.0
rasmus tiller,2019.0,51.0,66.0,9961.0,0.0,0.0
rasmus tiller,2018.0,45.0,45.0,6304.0,1.0,3.0
rasmus tiller,2017.0,24.0,43.0,6347.0,1.0,3.0
rasmus tiller,2016.0,1.0,20.0,2956.0,0.0,0.0
rasmus tiller,2015.0,0.0,5.0,534.0,0.0,0.0
rasmus tiller,2014.0,15.0,12.0,1132.0,0.0,0.0
francisco jose pacheco,2013.0,18.0,23.0,3249.0,0.0,1.0
francisco jose pacheco,2012.0,15.0,22.0,2997.0,0.0,3.0
francisco jose pacheco,2011.0,2.0,13.0,1671.0,0.0,1.0
francisco jose pacheco,2010.0,127.0,48.0,7097.0,1.0,2.0
francisco jose pacheco,2009.0,152.0,67.0,9946.0,0.0,3.0
francisco jose pacheco,2008.0,197.0,38.0,5754.0,5.0,12.0
francisco jose pacheco,2007.0,42.0,32.0,4777.0,1.0,1.0
francisco jose pacheco,2006.0,22.0,15.0,1959.0,2.0,6.0
francisco jose pacheco,2005.0,1.0,5.0,690.0,0.0,1.0
francisco jose pacheco,2004.0,1.0,8.0,931.0,0.0,1.0
francisco jose pacheco,2003.0,0.0,2.0,293.0,0.0,0.0
francisco jose pacheco,2002.0,2.0,1.0,0.0,0.0,1.0
wilco kelderman,2022.0,29.0,13.0,2186.0,0.0,0.0
wilco kelderman,2021.0,819.0,53.0,7931.0,0.0,0.0
wilco kelderman,2020.0,942.0,44.0,7262.0,0.0,4.0
wilco kelderman,2019.0,515.0,70.0,10877.0,0.0,1.0
wilco kelderman,2018.0,795.0,49.0,7327.0,0.0,2.0
wilco kelderman,2017.0,1002.0,63.0,9379.0,0.0,2.0
wilco kelderman,2016.0,772.0,76.0,11492.0,0.0,6.0
wilco kelderman,2015.0,598.0,71.0,11538.0,1.0,4.0
wilco kelderman,2014.0,940.0,83.0,13480.0,0.0,6.0
wilco kelderman,2013.0,724.0,82.0,12747.0,2.0,3.0
wilco kelderman,2012.0,346.0,73.0,10709.0,0.0,1.0
wilco kelderman,2011.0,111.0,49.0,7540.0,5.0,7.0
wilco kelderman,2010.0,107.0,54.0,7960.0,2.0,10.0
wilco kelderman,2009.0,360.0,29.0,2670.0,2.0,6.0
wilco kelderman,2008.0,430.0,22.0,2238.0,3.0,8.0
koen barbe,2013.0,20.0,51.0,7336.0,0.0,0.0
koen barbe,2012.0,26.0,56.0,9182.0,0.0,0.0
koen barbe,2011.0,32.0,55.0,9185.0,0.0,0.0
koen barbe,2010.0,15.0,52.0,8745.0,0.0,1.0
koen barbe,2009.0,10.0,65.0,10992.0,0.0,0.0
koen barbe,2008.0,28.0,40.0,6451.0,0.0,0.0
koen barbe,2007.0,13.0,64.0,9516.0,0.0,0.0
koen barbe,2006.0,65.0,67.0,10564.0,0.0,1.0
koen barbe,2005.0,169.0,53.0,9164.0,1.0,2.0
koen barbe,2004.0,6.0,34.0,5454.0,0.0,0.0
koen barbe,2003.0,10.0,18.0,2703.0,0.0,2.0
koen barbe,2002.0,0.0,6.0,892.0,0.0,0.0
koen barbe,2001.0,0.0,7.0,996.0,0.0,0.0
koen barbe,2000.0,0.0,2.0,356.0,0.0,0.0
koen barbe,1999.0,12.0,1.0,126.0,0.0,0.0
gregory joseph,2011.0,0.0,37.0,5198.0,0.0,0.0
gregory joseph,2010.0,67.0,32.0,5136.0,0.0,2.0
gregory joseph,2009.0,40.0,32.0,5248.0,0.0,1.0
gregory joseph,2008.0,9.0,33.0,4928.0,0.0,1.0
gregory joseph,2007.0,44.0,14.0,2398.0,0.0,0.0
gregory joseph,2006.0,87.0,12.0,1192.0,0.0,1.0
gregory joseph,2005.0,92.0,14.0,1409.0,0.0,0.0
jimmy engoulvent,2015.0,72.0,76.0,11873.0,0.0,0.0
jimmy engoulvent,2014.0,122.0,86.0,13442.0,2.0,2.0
jimmy engoulvent,2013.0,37.0,72.0,10367.0,1.0,1.0
jimmy engoulvent,2012.0,316.0,84.0,13057.0,3.0,4.0
jimmy engoulvent,2011.0,163.0,82.0,13263.0,1.0,3.0
jimmy engoulvent,2010.0,224.0,83.0,12555.0,5.0,5.0
jimmy engoulvent,2009.0,174.0,75.0,12479.0,7.0,15.0
jimmy engoulvent,2008.0,252.0,89.0,13589.0,1.0,7.0
jimmy engoulvent,2007.0,108.0,58.0,8775.0,2.0,3.0
jimmy engoulvent,2006.0,113.0,79.0,13002.0,0.0,2.0
jimmy engoulvent,2005.0,78.0,59.0,8797.0,0.0,1.0
jimmy engoulvent,2004.0,228.0,81.0,13068.0,0.0,3.0
jimmy engoulvent,2003.0,103.0,73.0,11775.0,1.0,3.0
jimmy engoulvent,2002.0,32.0,56.0,8680.0,0.0,2.0
jimmy engoulvent,2001.0,3.0,12.0,1696.0,0.0,0.0
jimmy engoulvent,2000.0,0.0,12.0,1466.0,0.0,0.0
mathieu criquielion,2009.0,0.0,38.0,6317.0,0.0,0.0
mathieu criquielion,2008.0,22.0,56.0,9008.0,0.0,0.0
mathieu criquielion,2007.0,4.0,38.0,6106.0,0.0,0.0
mathieu criquielion,2006.0,0.0,46.0,7053.0,0.0,0.0
mathieu criquielion,2005.0,11.0,47.0,7174.0,0.0,0.0
mathieu criquielion,2004.0,0.0,11.0,1868.0,0.0,0.0
mathieu criquielion,2003.0,0.0,5.0,783.0,0.0,0.0
mathieu criquielion,2002.0,0.0,2.0,336.0,0.0,0.0
peter sagan,2022.0,73.0,12.0,2061.0,0.0,0.0
peter sagan,2021.0,801.0,71.0,11476.0,5.0,12.0
peter sagan,2020.0,854.0,64.0,10203.0,1.0,10.0
peter sagan,2019.0,1547.0,71.0,11586.0,4.0,17.0
peter sagan,2018.0,2278.0,82.0,13007.0,8.0,26.0
peter sagan,2017.0,2218.0,61.0,9588.0,12.0,27.0
peter sagan,2016.0,3215.0,73.0,11837.0,14.0,32.0
peter sagan,2015.0,2236.0,80.0,12556.0,10.0,32.0
peter sagan,2014.0,1620.0,91.0,14462.0,7.0,24.0
peter sagan,2013.0,2702.0,91.0,14211.0,22.0,37.0
peter sagan,2012.0,2009.0,78.0,12712.0,16.0,29.0
peter sagan,2011.0,1563.0,77.0,12449.0,15.0,26.0
peter sagan,2010.0,911.0,52.0,8103.0,5.0,14.0
peter sagan,2009.0,92.0,32.0,4630.0,3.0,12.0
peter sagan,2008.0,520.0,19.0,1980.0,6.0,10.0
peter sagan,2007.0,403.0,22.0,2204.0,2.0,9.0
hans dekkers 1,2017.0,0.0,1.0,197.0,0.0,0.0
hans dekkers 1,2016.0,0.0,1.0,180.0,0.0,0.0
hans dekkers 1,2015.0,0.0,1.0,187.0,0.0,0.0
hans dekkers 1,2014.0,0.0,1.0,191.0,0.0,0.0
hans dekkers 1,2013.0,0.0,3.0,509.0,0.0,0.0
hans dekkers 1,2012.0,0.0,1.0,200.0,0.0,0.0
hans dekkers 1,2011.0,0.0,18.0,2773.0,0.0,0.0
hans dekkers 1,2010.0,8.0,16.0,2405.0,0.0,1.0
hans dekkers 1,2009.0,28.0,45.0,5995.0,0.0,0.0
hans dekkers 1,2008.0,179.0,28.0,4240.0,1.0,2.0
hans dekkers 1,2007.0,44.0,60.0,8673.0,1.0,1.0
hans dekkers 1,2006.0,117.0,69.0,10094.0,1.0,3.0
hans dekkers 1,2005.0,191.0,69.0,10290.0,9.0,18.0
hans dekkers 1,2004.0,69.0,38.0,6389.0,0.0,2.0
hans dekkers 1,2003.0,49.0,53.0,7285.0,6.0,12.0
hans dekkers 1,2002.0,45.0,38.0,5274.0,4.0,9.0
hans dekkers 1,2001.0,17.0,10.0,1398.0,1.0,2.0
hans dekkers 1,2000.0,1.0,12.0,1676.0,0.0,1.0
hans dekkers 1,1999.0,14.0,1.0,126.0,0.0,0.0
vincenzo albanese,2022.0,133.0,21.0,3628.0,0.0,1.0
vincenzo albanese,2021.0,274.0,74.0,12290.0,0.0,5.0
vincenzo albanese,2020.0,36.0,32.0,5149.0,0.0,0.0
vincenzo albanese,2019.0,15.0,61.0,8926.0,0.0,0.0
vincenzo albanese,2018.0,30.0,62.0,9180.0,0.0,0.0
vincenzo albanese,2017.0,45.0,79.0,12946.0,0.0,0.0
vincenzo albanese,2016.0,144.0,32.0,4664.0,6.0,8.0
vincenzo albanese,2015.0,0.0,3.0,483.0,0.0,0.0
vincenzo albanese,2014.0,81.0,5.0,628.0,0.0,1.0
vincenzo albanese,2013.0,0.0,3.0,254.0,0.0,0.0
