Race_Name,Name,Season,Age,Rank,Team_Name,UCI
strade-bianche,floris-de-tier,2020,28,OTL,alpecin-fenix-2020,0
strade-bianche,simon-geschke,2020,34,OTL,ccc-team-2020,0
strade-bianche,alexander-konychev,2020,22,OTL,mitchelton-scott-2020,0
strade-bianche,roman-kreuziger,2020,34,OTL,ntt-pro-cycling-2020,0
strade-bianche,mikkel-honore,2020,23,OTL,deceuninck-quick-step-2020,0
strade-bianche,cesare-benedetti,2020,32,OTL,bora-hansgrohe-2020,0
strade-bianche,simone-ravanelli,2020,25,OTL,androni-sidermec-bottecchia-2020,0
strade-bianche,julien-duval,2020,30,DNF,ag2r-la-mondiale-2020,0
strade-bianche,lawrence-warbasse,2020,30,DNF,ag2r-la-mondiale-2020,0
strade-bianche,dorian-godon,2020,24,DNF,ag2r-la-mondiale-2020,0
strade-bianche,lawrence-naesen,2020,27,DNF,ag2r-la-mondiale-2020,0
strade-bianche,oliver-naesen,2020,29,DNF,ag2r-la-mondiale-2020,0
strade-bianche,philipp-walsleben,2020,32,DNF,alpecin-fenix-2020,0
strade-bianche,kristian-sbaragli,2020,30,DNF,alpecin-fenix-2020,0
strade-bianche,scott-thwaites,2020,30,DNF,alpecin-fenix-2020,0
strade-bianche,petr-vakoc,2020,28,DNF,alpecin-fenix-2020,0
strade-bianche,nathan-van-hooydonck,2020,24,DNF,ccc-team-2020,0
strade-bianche,jonas-koch,2020,27,DNF,ccc-team-2020,0
strade-bianche,gijs-van-hoecke,2020,28,DNF,ccc-team-2020,0
strade-bianche,romain-hardy,2020,31,DNF,team-arkea-samsic-2020,0
strade-bianche,clement-russo,2020,25,DNF,team-arkea-samsic-2020,0
strade-bianche,florian-vachon,2020,35,DNF,team-arkea-samsic-2020,0
strade-bianche,franck-bonnamour,2020,25,DNF,team-arkea-samsic-2020,0
strade-bianche,benjamin-declercq,2020,26,DNF,team-arkea-samsic-2020,0
strade-bianche,anthony-delaplace,2020,30,DNF,team-arkea-samsic-2020,0
strade-bianche,mickael-delage,2020,34,DNF,groupama-fdj-2020,0
strade-bianche,kevin-geniets,2020,23,DNF,groupama-fdj-2020,0
strade-bianche,simon-guglielmi,2020,23,DNF,groupama-fdj-2020,0
strade-bianche,marc-sarreau,2020,27,DNF,groupama-fdj-2020,0
strade-bianche,leo-vincent,2020,24,DNF,groupama-fdj-2020,0
strade-bianche,robert-stannard,2020,21,DNF,mitchelton-scott-2020,0
strade-bianche,luke-durbridge,2020,29,DNF,mitchelton-scott-2020,0
strade-bianche,sam-bewley,2020,33,DNF,mitchelton-scott-2020,0
strade-bianche,edoardo-affini,2020,24,DNF,mitchelton-scott-2020,0
strade-bianche,jan-polanc,2020,28,DNF,uae-team-emirates-2020,0
strade-bianche,alexandr-riabushenko,2020,24,DNF,uae-team-emirates-2020,0
strade-bianche,nicola-conci,2020,23,DNF,trek-segafredo-2020,0
strade-bianche,antonio-nibali,2020,27,DNF,trek-segafredo-2020,0
strade-bianche,vincenzo-nibali,2020,35,DNF,trek-segafredo-2020,0
strade-bianche,toms-skujins,2020,29,DNF,trek-segafredo-2020,0
strade-bianche,gianluca-brambilla,2020,32,DNF,trek-segafredo-2020,0
strade-bianche,pieter-weening,2020,39,DNF,trek-segafredo-2020,0
strade-bianche,matteo-sobrero,2020,23,DNF,ntt-pro-cycling-2020,0
strade-bianche,rasmus-tiller,2020,24,DNF,ntt-pro-cycling-2020,0
strade-bianche,samuele-battistella,2020,21,DNF,ntt-pro-cycling-2020,0
strade-bianche,kasper-asgreen,2020,25,DNF,deceuninck-quick-step-2020,0
strade-bianche,davide-ballerini,2020,25,DNF,deceuninck-quick-step-2020,0
strade-bianche,bob-jungels,2020,27,DNF,deceuninck-quick-step-2020,0
strade-bianche,pieter-serry,2020,31,DNF,deceuninck-quick-step-2020,0
strade-bianche,koen-bouwman,2020,26,DNF,team-jumbo-visma-2020,0
strade-bianche,bert-jan-lindeman,2020,31,DNF,team-jumbo-visma-2020,0
strade-bianche,paul-martens,2020,36,DNF,team-jumbo-visma-2020,0
strade-bianche,maarten-wynants,2020,38,DNF,team-jumbo-visma-2020,0
strade-bianche,antwan-tolhoek,2020,26,DNF,team-jumbo-visma-2020,0
strade-bianche,nicolas-roche,2020,36,DNF,team-sunweb-2020,0
strade-bianche,marc-hirschi,2020,21,DNF,team-sunweb-2020,0
strade-bianche,jasha-sutterlin,2020,27,DNF,team-sunweb-2020,0
strade-bianche,nikias-arndt,2020,28,DNF,team-sunweb-2020,0
strade-bianche,soren-kragh-andersen,2020,25,DNF,team-sunweb-2020,0
strade-bianche,tiesj-benoot,2020,26,DNF,team-sunweb-2020,0
strade-bianche,joris-nieuwenhuis,2020,24,DNF,team-sunweb-2020,0
strade-bianche,fabio-felline,2020,30,DNF,astana-pro-team-2020,0
strade-bianche,ion-izagirre,2020,31,DNF,astana-pro-team-2020,0
strade-bianche,aleksey-lutsenko,2020,27,DNF,astana-pro-team-2020,0
strade-bianche,manuele-boaro,2020,33,DNF,astana-pro-team-2020,0
strade-bianche,oscar-gatto,2020,35,DNF,bora-hansgrohe-2020,0
strade-bianche,peter-sagan,2020,30,DNF,bora-hansgrohe-2020,0
strade-bianche,jhonatan-narvaez,2020,23,DNF,team-ineos-2020,0
strade-bianche,salvatore-puccio,2020,30,DNF,team-ineos-2020,0
strade-bianche,owain-doull,2020,27,DNF,team-ineos-2020,0
strade-bianche,luke-rowe,2020,30,DNF,team-ineos-2020,0
strade-bianche,gianni-moscon,2020,26,DNF,team-ineos-2020,0
strade-bianche,ben-swift,2020,32,DNF,team-ineos-2020,0
strade-bianche,quinten-hermans,2020,25,DNF,circus-wanty-gobert-2020,0
strade-bianche,fabien-doubey,2020,26,DNF,circus-wanty-gobert-2020,0
strade-bianche,corne-van-kessel,2020,28,DNF,circus-wanty-gobert-2020,0
strade-bianche,xandro-meurisse,2020,28,DNF,circus-wanty-gobert-2020,0
strade-bianche,timothy-dupont,2020,32,DNF,circus-wanty-gobert-2020,0
strade-bianche,pieter-vanspeybrouck,2020,33,DNF,circus-wanty-gobert-2020,0
strade-bianche,dario-cataldo,2020,35,DNF,movistar-team-2020,0
strade-bianche,einer-augusto-rubio-reyes,2020,22,DNF,movistar-team-2020,0
strade-bianche,matteo-jorgenson,2020,21,DNF,movistar-team-2020,0
strade-bianche,eduardo-sepulveda,2020,29,DNF,movistar-team-2020,0
strade-bianche,hector-carretero,2020,25,DNF,movistar-team-2020,0
strade-bianche,davide-villella,2020,29,DNF,movistar-team-2020,0
strade-bianche,johan-jacobs,2020,23,DNF,movistar-team-2020,0
strade-bianche,jasper-de-buyst,2020,26,DNF,lotto-soudal-2020,0
strade-bianche,tosh-van-der-sande,2020,29,DNF,lotto-soudal-2020,0
strade-bianche,kobe-goossens,2020,24,DNF,lotto-soudal-2020,0
strade-bianche,florian-vermeersch,2020,21,DNF,lotto-soudal-2020,0
strade-bianche,matthew-holmes,2020,26,DNF,lotto-soudal-2020,0
strade-bianche,stefano-oldani,2020,22,DNF,lotto-soudal-2020,0
strade-bianche,guillaume-boivin,2020,31,DNF,israel-start-up-nation-2020,0
strade-bianche,alexander-cataford,2020,26,DNF,israel-start-up-nation-2020,0
strade-bianche,reto-hollenstein,2020,34,DNF,israel-start-up-nation-2020,0
strade-bianche,krists-neilands,2020,25,DNF,israel-start-up-nation-2020,0
strade-bianche,norman-vahtra,2020,23,DNF,israel-start-up-nation-2020,0
strade-bianche,nicola-bagioli,2020,25,DNF,androni-sidermec-bottecchia-2020,0
strade-bianche,mattia-viel,2020,25,DNF,androni-sidermec-bottecchia-2020,0
strade-bianche,mattia-frapporti,2020,26,DNF,androni-sidermec-bottecchia-2020,0
strade-bianche,vincenzo-albanese,2020,23,DNF,bardiani-csf-2020,0
strade-bianche,fabio-mazzucco,2020,21,DNF,bardiani-csf-2020,0
strade-bianche,nicolas-dalla-valle,2020,22,DNF,bardiani-csf-2020,0
strade-bianche,alessandro-pessot,2020,25,DNF,bardiani-csf-2020,0
strade-bianche,iuri-filosi,2020,28,DNF,bardiani-csf-2020,0
strade-bianche,alessandro-tonelli,2020,28,DNF,bardiani-csf-2020,0
strade-bianche,filippo-fiorelli,2020,25,DNF,bardiani-csf-2020,0
strade-bianche,dylan-teuns,2020,28,DNF,bahrain-mclaren-2020,0
strade-bianche,domen-novak,2020,25,DNF,bahrain-mclaren-2020,0
strade-bianche,grega-bole,2020,34,DNF,bahrain-mclaren-2020,0
strade-bianche,jan-tratnik,2020,30,DNF,bahrain-mclaren-2020,0
strade-bianche,ivan-garcia-cortina,2020,24,DNF,bahrain-mclaren-2020,0
strade-bianche,alfred-wright,2020,21,DNF,bahrain-mclaren-2020,0
strade-bianche,simon-clarke,2020,34,DNF,ef-pro-cycling-2020,0
strade-bianche,mitchell-docker,2020,33,DNF,ef-pro-cycling-2020,0
strade-bianche,magnus-cort-nielsen,2020,27,DNF,ef-pro-cycling-2020,0
strade-bianche,sean-bennett,2020,24,DNF,ef-pro-cycling-2020,0
strade-bianche,johan-le-bon,2020,29,DNF,vital-concept-bb-hotels-pb-ktm-2020,0
strade-bianche,quentin-pacher,2020,28,DNF,vital-concept-bb-hotels-pb-ktm-2020,0
strade-bianche,maxime-chevalier,2020,21,DNF,vital-concept-bb-hotels-pb-ktm-2020,0
strade-bianche,sebastian-schonberger,2020,26,DNF,vital-concept-bb-hotels-pb-ktm-2020,0
strade-bianche,arnaud-courteille,2020,31,DNF,vital-concept-bb-hotels-pb-ktm-2020,0
strade-bianche,tom-jelte-slagter,2020,31,DNF,vital-concept-bb-hotels-pb-ktm-2020,0
strade-bianche,julian-alaphilippe,2019,26,1,deceuninck-quick-step-2019,300
strade-bianche,jakob-fuglsang,2019,33,2,astana-pro-team-2019,250
strade-bianche,wout-van-aert,2019,24,3,team-jumbo-visma-2019,215
strade-bianche,zdenek-stybar,2019,33,4,deceuninck-quick-step-2019,175
strade-bianche,tiesj-benoot,2019,24,5,lotto-soudal-2019,120
strade-bianche,greg-van-avermaet,2019,33,6,ccc-team-2019,115
strade-bianche,aleksey-lutsenko,2019,26,7,astana-pro-team-2019,95
strade-bianche,simon-clarke,2019,32,8,ef-education-first-2019,75
strade-bianche,toms-skujins,2019,27,9,trek-segafredo-2019,60
strade-bianche,tim-wellens,2019,27,10,lotto-soudal-2019,50
strade-bianche,yves-lampaert,2019,27,11,deceuninck-quick-step-2019,40
strade-bianche,geraint-thomas,2019,32,12,team-sky-2019,35
strade-bianche,pieter-serry,2019,30,13,deceuninck-quick-step-2019,30
strade-bianche,silvan-dillier,2019,28,14,ag2r-la-mondiale-2019,25
strade-bianche,stefan-kung,2019,25,15,groupama-fdj-2019,20
strade-bianche,marco-canola,2019,30,16,nippo-vini-fantini-faizane-2019,20
strade-bianche,sam-oomen,2019,23,17,team-sunweb-2019,20
strade-bianche,luke-durbridge,2019,27,18,mitchelton-scott-2019,20
strade-bianche,christopher-juul-jensen,2019,29,19,mitchelton-scott-2019,20
strade-bianche,roman-kreuziger,2019,32,20,team-dimension-data-2019,20
strade-bianche,brent-bookwalter,2019,35,21,mitchelton-scott-2019,12
strade-bianche,ruben-guerreiro,2019,24,22,team-katusha-alpecin-2019,12
strade-bianche,davide-ballerini,2019,24,23,astana-pro-team-2019,12
strade-bianche,diego-rosa,2019,29,24,team-sky-2019,12
strade-bianche,nelson-oliveira,2019,30,25,movistar-team-2019,12
strade-bianche,viacheslav-kuznetsov,2019,29,26,team-katusha-alpecin-2019,12
strade-bianche,romain-seigle,2019,24,27,groupama-fdj-2019,12
strade-bianche,salvatore-puccio,2019,29,28,team-sky-2019,12
strade-bianche,maximilian-schachmann,2019,25,29,bora-hansgrohe-2019,12
strade-bianche,tadej-pogacar,2019,20,30,uae-team-emirates-2019,12
strade-bianche,vincenzo-nibali,2019,34,31,bahrain-merida-2019,5
strade-bianche,robert-power,2019,23,32,team-sunweb-2019,5
strade-bianche,nathan-van-hooydonck,2019,23,33,ccc-team-2019,5
strade-bianche,michael-schar,2019,32,34,ccc-team-2019,5
strade-bianche,quentin-jauregui,2019,24,35,ag2r-la-mondiale-2019,5
strade-bianche,benjamin-king-1,2019,29,36,team-dimension-data-2019,5
strade-bianche,jan-tratnik,2019,29,37,bahrain-merida-2019,5
strade-bianche,sebastian-schonberger,2019,24,38,neri-sottoli-selle-italia-ktm-2019,5
strade-bianche,luka-pibernik,2019,25,39,bahrain-merida-2019,5
strade-bianche,hermann-pernsteiner,2019,28,40,bahrain-merida-2019,5
strade-bianche,simone-velasco,2019,23,41,neri-sottoli-selle-italia-ktm-2019,5
strade-bianche,floris-de-tier,2019,27,42,team-jumbo-visma-2019,5
strade-bianche,rafal-majka,2019,29,43,bora-hansgrohe-2019,5
strade-bianche,simone-petilli,2019,25,44,uae-team-emirates-2019,5
strade-bianche,michael-valgren-andersen,2019,27,45,team-dimension-data-2019,5
strade-bianche,dries-devenyns,2019,35,46,deceuninck-quick-step-2019,5
strade-bianche,enrico-battaglin,2019,29,47,team-katusha-alpecin-2019,5
strade-bianche,jai-hindley,2019,22,48,team-sunweb-2019,5
strade-bianche,robert-stannard,2019,20,49,mitchelton-scott-2019,5
strade-bianche,jens-keukeleire,2019,30,50,lotto-soudal-2019,5
strade-bianche,dario-cataldo,2019,33,51,astana-pro-team-2019,2
strade-bianche,jimmy-turgis,2019,27,52,vital-concept-bb-hotels-2019,2
strade-bianche,lukasz-wisniowski,2019,27,53,ccc-team-2019,2
strade-bianche,michal-golas,2019,34,54,team-sky-2019,2
strade-bianche,cesare-benedetti,2019,31,55,bora-hansgrohe-2019,2
strade-bianche,eduardo-sepulveda,2019,27,56,movistar-team-2019,1
strade-bianche,antoine-duchesne,2019,27,57,groupama-fdj-2019,1
strade-bianche,gianni-moscon,2019,24,58,team-sky-2019,1
strade-bianche,francois-bidard,2019,26,59,ag2r-la-mondiale-2019,1
strade-bianche,petr-vakoc,2019,26,60,deceuninck-quick-step-2019,1
strade-bianche,jonathan-klever-caicedo,2019,25,61,ef-education-first-2019,0
strade-bianche,richard-carapaz,2019,25,62,movistar-team-2019,0
strade-bianche,guillaume-van-keirsbulck,2019,28,63,ccc-team-2019,0
strade-bianche,eduard-prades,2019,31,64,movistar-team-2019,0
strade-bianche,owain-doull,2019,25,65,team-sky-2019,0
strade-bianche,ben-gastauer,2019,31,66,ag2r-la-mondiale-2019,0
strade-bianche,taco-van-der-hoorn,2019,25,67,team-jumbo-visma-2019,0
strade-bianche,reinardt-janse-van-rensburg,2019,30,68,team-dimension-data-2019,0
strade-bianche,gijs-van-hoecke,2019,27,69,ccc-team-2019,0
strade-bianche,tomasz-marczynski,2019,35,70,lotto-soudal-2019,0
strade-bianche,dmitry-strakhov,2019,23,71,team-katusha-alpecin-2019,0
strade-bianche,tanel-kangert,2019,31,72,ef-education-first-2019,0
strade-bianche,marc-hirschi,2019,20,73,team-sunweb-2019,0
strade-bianche,oscar-gatto,2019,34,74,bora-hansgrohe-2019,0
strade-bianche,rasmus-tiller,2019,22,75,team-dimension-data-2019,0
strade-bianche,bauke-mollema,2019,32,76,trek-segafredo-2019,0
strade-bianche,nico-denz,2019,25,77,ag2r-la-mondiale-2019,0
strade-bianche,alberto-bettiol,2019,25,78,ef-education-first-2019,0
strade-bianche,nathan-haas,2019,29,79,team-katusha-alpecin-2019,0
strade-bianche,damiano-cima,2019,25,80,nippo-vini-fantini-faizane-2019,0
strade-bianche,nick-schultz,2019,24,81,mitchelton-scott-2019,0
strade-bianche,andrea-garosio,2019,25,82,bahrain-merida-2019,0
strade-bianche,carlos-betancur,2019,29,83,movistar-team-2019,0
strade-bianche,giovanni-lonardi,2019,22,OTL,nippo-vini-fantini-faizane-2019,0
strade-bianche,luca-raggio,2019,23,OTL,neri-sottoli-selle-italia-ktm-2019,0
strade-bianche,edoardo-affini,2019,22,OTL,mitchelton-scott-2019,0
strade-bianche,vegard-stake-laengen,2019,30,OTL,uae-team-emirates-2019,0
strade-bianche,markel-irizar,2019,39,OTL,trek-segafredo-2019,0
strade-bianche,nicola-conci,2019,22,OTL,trek-segafredo-2019,0
strade-bianche,fumiyuki-beppu,2019,35,OTL,trek-segafredo-2019,0
strade-bianche,jaco-venter,2019,32,OTL,team-dimension-data-2019,0
strade-bianche,eros-capecchi,2019,32,OTL,deceuninck-quick-step-2019,0
strade-bianche,lennard-hofstede,2019,24,OTL,team-jumbo-visma-2019,0
strade-bianche,nicolas-roche,2019,34,OTL,team-sunweb-2019,0
strade-bianche,chris-hamilton,2019,23,OTL,team-sunweb-2019,0
strade-bianche,dmitriy-gruzdev,2019,32,OTL,astana-pro-team-2019,0
strade-bianche,zhandos-bizhigitov,2019,27,OTL,astana-pro-team-2019,0
strade-bianche,lawrence-naesen,2019,26,OTL,lotto-soudal-2019,0
strade-bianche,grega-bole,2019,33,OTL,bahrain-merida-2019,0
strade-bianche,lachlan-morton,2019,27,OTL,ef-education-first-2019,0
strade-bianche,logan-owen,2019,23,OTL,ef-education-first-2019,0
strade-bianche,alexandre-geniez,2019,30,DNF,ag2r-la-mondiale-2019,0
strade-bianche,nans-peters,2019,24,DNF,ag2r-la-mondiale-2019,0
strade-bianche,josef-cerny,2019,25,DNF,ccc-team-2019,0
strade-bianche,juan-jose-lobato,2019,30,DNF,nippo-vini-fantini-faizane-2019,0
strade-bianche,moreno-moser,2019,28,DNF,nippo-vini-fantini-faizane-2019,0
strade-bianche,sho-hatsuyama,2019,30,DNF,nippo-vini-fantini-faizane-2019,0
strade-bianche,nicola-bagioli,2019,24,DNF,nippo-vini-fantini-faizane-2019,0
strade-bianche,liam-bertazzo,2019,27,DNF,neri-sottoli-selle-italia-ktm-2019,0
strade-bianche,giovanni-visconti,2019,36,DNF,neri-sottoli-selle-italia-ktm-2019,0
strade-bianche,giuseppe-fonzi,2019,27,DNF,neri-sottoli-selle-italia-ktm-2019,0
strade-bianche,luca-pacioni,2019,25,DNF,neri-sottoli-selle-italia-ktm-2019,0
strade-bianche,tobias-ludvigsson,2019,28,DNF,groupama-fdj-2019,0
strade-bianche,leo-vincent,2019,23,DNF,groupama-fdj-2019,0
strade-bianche,matthieu-ladagnous,2019,34,DNF,groupama-fdj-2019,0
strade-bianche,bruno-armirail,2019,24,DNF,groupama-fdj-2019,0
strade-bianche,callum-scotson,2019,22,DNF,mitchelton-scott-2019,0
strade-bianche,steff-cras,2019,23,DNF,team-katusha-alpecin-2019,0
strade-bianche,ian-boswell,2019,28,DNF,team-katusha-alpecin-2019,0
strade-bianche,roberto-ferrari,2019,36,DNF,uae-team-emirates-2019,0
strade-bianche,rui-costa,2019,32,DNF,uae-team-emirates-2019,0
strade-bianche,fernando-gaviria,2019,24,DNF,uae-team-emirates-2019,0
strade-bianche,jasper-philipsen,2019,21,DNF,uae-team-emirates-2019,0
strade-bianche,matteo-moschetti,2019,22,DNF,trek-segafredo-2019,0
strade-bianche,fabio-felline,2019,28,DNF,trek-segafredo-2019,0
strade-bianche,gino-mader,2019,22,DNF,team-dimension-data-2019,0
strade-bianche,danny-van-poppel,2019,25,DNF,team-jumbo-visma-2019,0
strade-bianche,antwan-tolhoek,2019,24,DNF,team-jumbo-visma-2019,0
strade-bianche,neilson-powless,2019,22,DNF,team-jumbo-visma-2019,0
strade-bianche,asbjorn-kragh-andersen,2019,26,DNF,team-sunweb-2019,0
strade-bianche,manuele-boaro,2019,31,DNF,astana-pro-team-2019,0
strade-bianche,maciej-bodnar,2019,34,DNF,bora-hansgrohe-2019,0
strade-bianche,daniel-oss,2019,32,DNF,bora-hansgrohe-2019,0
strade-bianche,gregor-muhlberger,2019,24,DNF,bora-hansgrohe-2019,0
strade-bianche,leonardo-basso,2019,25,DNF,team-sky-2019,0
strade-bianche,jose-joaquin-rojas,2019,33,DNF,movistar-team-2019,0
strade-bianche,carlos-barbero,2019,27,DNF,movistar-team-2019,0
strade-bianche,carl-fredrik-hagen,2019,27,DNF,lotto-soudal-2019,0
strade-bianche,tosh-van-der-sande,2019,28,DNF,lotto-soudal-2019,0
strade-bianche,antonio-nibali,2019,26,DNF,bahrain-merida-2019,0
strade-bianche,sean-bennett,2019,22,DNF,ef-education-first-2019,0
strade-bianche,bert-de-backer,2019,34,DNF,vital-concept-bb-hotels-2019,0
strade-bianche,justin-mottier,2019,25,DNF,vital-concept-bb-hotels-2019,0
strade-bianche,maxime-cam,2019,26,DNF,vital-concept-bb-hotels-2019,0
strade-bianche,steven-lammertink,2019,25,DNF,vital-concept-bb-hotels-2019,0
strade-bianche,yoann-bagot,2019,31,DNF,vital-concept-bb-hotels-2019,0
strade-bianche,corentin-ermenault,2019,23,DNF,vital-concept-bb-hotels-2019,0
strade-bianche,tiesj-benoot,2018,23,1,lotto-soudal-2018,300
strade-bianche,romain-bardet,2018,27,2,ag2r-la-mondiale-2018,250
strade-bianche,wout-van-aert,2018,23,3,verandas-willems-crelan-2018,215
strade-bianche,alejandro-valverde,2018,37,4,movistar-team-2018,175
strade-bianche,giovanni-visconti,2018,35,5,bahrain-merida-pro-cycling-team-2018,120
strade-bianche,robert-power,2018,22,6,mitchelton-scott-2018,115
strade-bianche,zdenek-stybar,2018,32,7,quick-step-floors-2018,95
strade-bianche,peter-sagan,2018,28,8,bora-hansgrohe-2018,75
strade-bianche,pieter-serry,2018,29,9,quick-step-floors-2018,60
strade-bianche,gregor-muhlberger,2018,23,10,bora-hansgrohe-2018,50
strade-bianche,matej-mohoric,2018,23,11,bahrain-merida-pro-cycling-team-2018,40
strade-bianche,daniel-oss,2018,31,12,bora-hansgrohe-2018,35
strade-bianche,floris-de-tier,2018,26,13,team-lottonl-jumbo-2018,30
strade-bianche,gianni-moscon,2018,23,14,team-sky-2018,25
strade-bianche,marcus-burghardt,2018,34,15,bora-hansgrohe-2018,20
strade-bianche,stefan-kung,2018,24,16,bmc-racing-team-2018,20
strade-bianche,simon-clarke,2018,31,17,team-ef-education-first-drapac-p-b-cannondale-2018,20
strade-bianche,andrey-amador,2018,31,18,movistar-team-2018,20
strade-bianche,pierre-latour,2018,24,19,ag2r-la-mondiale-2018,20
strade-bianche,valentin-madouas,2018,21,20,groupama-fdj-2018,20
strade-bianche,tom-dumoulin,2018,27,21,team-sunweb-2018,12
strade-bianche,salvatore-puccio,2018,28,22,team-sky-2018,12
strade-bianche,soren-kragh-andersen,2018,23,23,team-sunweb-2018,12
strade-bianche,andrei-grivko,2018,34,24,astana-pro-team-2018,12
strade-bianche,julien-vermote,2018,28,25,team-dimension-data-2018,12
strade-bianche,aleksey-lutsenko,2018,25,26,astana-pro-team-2018,12
strade-bianche,jose-goncalves,2018,29,27,team-katusha-alpecin-2018,12
strade-bianche,stijn-devolder,2018,38,28,verandas-willems-crelan-2018,12
strade-bianche,jose-joaquin-rojas,2018,32,29,movistar-team-2018,12
strade-bianche,michal-kwiatkowski,2018,27,30,team-sky-2018,12
strade-bianche,enrico-battaglin,2018,28,31,team-lottonl-jumbo-2018,5
strade-bianche,eros-capecchi,2018,31,32,quick-step-floors-2018,5
strade-bianche,jens-keukeleire,2018,29,33,lotto-soudal-2018,5
strade-bianche,greg-van-avermaet,2018,32,34,bmc-racing-team-2018,5
strade-bianche,michael-schar,2018,31,35,bmc-racing-team-2018,5
strade-bianche,philippe-gilbert,2018,35,36,quick-step-floors-2018,5
strade-bianche,steven-kruijswijk,2018,30,37,team-lottonl-jumbo-2018,5
strade-bianche,davide-villella,2018,26,38,astana-pro-team-2018,5
